id,order_date,order_time,price,num_pizza,size_1,pizza_1,size_2,pizza_2,size_3,pizza_3,size_4,pizza_4,size_5,pizza_5
2015-001350,23-Jan-15,16:05:24,26.5,2,medium,cali_ckn,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001351,23-Jan-15,16:06:00,36.75,2,medium,napolitana,large,ital_supr,NA,NA,NA,NA,NA,NA
2015-001352,23-Jan-15,16:12:21,46,3,large,mexicana,medium,spinach_fet,small,pepperoni,NA,NA,NA,NA
2015-001353,23-Jan-15,16:21:26,32.75,2,medium,classic_dlx,medium,bbq_ckn,NA,NA,NA,NA,NA,NA
2015-001354,23-Jan-15,16:22:21,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001355,23-Jan-15,16:30:25,26.25,2,large,hawaiian,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001356,23-Jan-15,17:11:00,37,2,medium,sicilian,large,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001357,23-Jan-15,17:17:58,28.5,2,medium,spicy_ital,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001358,23-Jan-15,17:24:07,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001359,23-Jan-15,17:31:29,12.5,1,small,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001360,23-Jan-15,17:33:33,20.75,1,large,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001361,23-Jan-15,17:46:31,31.25,2,medium,spinach_fet,large,pepperoni,NA,NA,NA,NA,NA,NA
2015-001362,23-Jan-15,17:46:43,29.25,2,small,bbq_ckn,medium,ital_supr,NA,NA,NA,NA,NA,NA
2015-001363,23-Jan-15,17:46:45,59,4,small,veggie_veg,large,pep_msh_pep,small,southw_ckn,medium,ital_veggie,NA,NA
2015-001364,23-Jan-15,17:50:42,53.25,3,large,bbq_ckn,small,big_meat,large,ital_cpcllo,NA,NA,NA,NA
2015-001365,23-Jan-15,17:54:47,20.75,1,large,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001366,23-Jan-15,18:07:49,29,2,medium,prsc_argla,medium,pepperoni,NA,NA,NA,NA,NA,NA
2015-001367,23-Jan-15,18:09:22,57.25,4,medium,peppr_salami,medium,napolitana,small,sicilian,small,peppr_salami,NA,NA
2015-001368,23-Jan-15,18:22:01,29.5,2,small,bbq_ckn,medium,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001369,23-Jan-15,18:31:59,33.25,2,large,five_cheese,medium,four_cheese,NA,NA,NA,NA,NA,NA
2015-001370,23-Jan-15,18:45:57,28,2,medium,napolitana,small,napolitana,NA,NA,NA,NA,NA,NA
2015-001371,23-Jan-15,18:54:00,12.75,1,small,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001372,23-Jan-15,18:57:10,24,2,small,big_meat,small,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001373,23-Jan-15,19:00:30,27.75,2,small,spicy_ital,large,pepperoni,NA,NA,NA,NA,NA,NA
2015-001374,23-Jan-15,19:06:56,31,2,large,the_greek,small,hawaiian,NA,NA,NA,NA,NA,NA
2015-001375,23-Jan-15,19:12:48,49.5,3,medium,bbq_ckn,large,bbq_ckn,small,big_meat,NA,NA,NA,NA
2015-001376,23-Jan-15,19:13:06,20.75,1,large,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001377,23-Jan-15,19:19:20,55.5,4,small,ital_veggie,medium,mediterraneo,medium,four_cheese,small,big_meat,NA,NA
2015-001378,23-Jan-15,19:23:24,34.7,2,medium,bbq_ckn,large,four_cheese,NA,NA,NA,NA,NA,NA
2015-001379,23-Jan-15,19:33:07,48,3,large,soppressata,small,prsc_argla,medium,four_cheese,NA,NA,NA,NA
2015-001380,23-Jan-15,19:51:21,49.75,3,large,southw_ckn,medium,pepperoni,medium,ital_supr,NA,NA,NA,NA
2015-001381,23-Jan-15,20:08:54,61.75,3,large,spinach_fet,large,cali_ckn,large,thai_ckn,NA,NA,NA,NA
2015-001382,23-Jan-15,20:11:35,35,3,medium,pepperoni,small,mexicana,small,hawaiian,NA,NA,NA,NA
2015-001383,23-Jan-15,20:24:59,37,2,large,five_cheese,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001384,23-Jan-15,20:31:01,32.25,2,small,classic_dlx,large,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001385,23-Jan-15,20:57:30,23.75,2,small,ckn_pesto,small,pep_msh_pep,NA,NA,NA,NA,NA,NA
2015-001386,23-Jan-15,21:01:24,41.25,2,large,bbq_ckn,large,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001387,23-Jan-15,21:11:38,53,3,small,napolitana,large,thai_ckn,large,sicilian,NA,NA,NA,NA
2015-001388,23-Jan-15,22:04:12,20.75,1,large,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001389,23-Jan-15,22:05:37,16,1,medium,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001390,24-Jan-15,11:38:40,20.75,1,large,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001391,24-Jan-15,12:26:08,66.5,4,large,ital_supr,small,soppressata,large,spinach_supr,small,spinach_supr,NA,NA
2015-001392,24-Jan-15,12:37:39,32.5,2,small,green_garden,large,napolitana,NA,NA,NA,NA,NA,NA
2015-001393,24-Jan-15,12:43:03,29.5,2,medium,bbq_ckn,small,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001394,24-Jan-15,13:25:55,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001395,24-Jan-15,13:32:52,12.75,1,small,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001396,24-Jan-15,13:34:33,12.75,1,small,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001397,24-Jan-15,13:56:25,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001398,24-Jan-15,14:04:36,95,6,large,hawaiian,small,classic_dlx,medium,thai_ckn,small,spin_pesto,large,thai_ckn
2015-001399,24-Jan-15,14:07:38,66,4,large,napolitana,large,prsc_argla,small,big_meat,small,thai_ckn,NA,NA
2015-001400,24-Jan-15,14:08:26,16,1,medium,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001401,24-Jan-15,14:20:17,12.75,1,small,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001402,24-Jan-15,14:23:57,35,3,small,hawaiian,small,soppressata,small,classic_dlx,NA,NA,NA,NA
2015-001403,24-Jan-15,14:44:46,12,1,small,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001404,24-Jan-15,14:59:38,32.5,2,medium,peppr_salami,medium,green_garden,NA,NA,NA,NA,NA,NA
2015-001405,24-Jan-15,15:00:13,45.75,3,small,cali_ckn,small,bbq_ckn,large,sicilian,NA,NA,NA,NA
2015-001406,24-Jan-15,15:08:57,12,1,small,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001407,24-Jan-15,15:17:06,12,1,small,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001408,24-Jan-15,16:05:14,23.5,2,small,pep_msh_pep,small,spinach_supr,NA,NA,NA,NA,NA,NA
2015-001409,24-Jan-15,16:06:10,12.5,1,small,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001410,24-Jan-15,16:17:38,37,3,small,big_meat,small,sicilian,small,ital_veggie,NA,NA,NA,NA
2015-001411,24-Jan-15,16:36:53,38.75,3,small,spinach_supr,small,pepperoni,medium,spin_pesto,NA,NA,NA,NA
2015-001412,24-Jan-15,16:39:31,38.75,2,large,spinach_fet,large,five_cheese,NA,NA,NA,NA,NA,NA
2015-001413,24-Jan-15,16:48:03,55.75,4,medium,prsc_argla,medium,sicilian,small,hawaiian,small,ital_supr,NA,NA
2015-001414,24-Jan-15,16:49:15,12.25,1,small,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001415,24-Jan-15,17:04:22,20.25,1,large,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001416,24-Jan-15,17:18:39,74.75,4,large,peppr_salami,medium,cali_ckn,large,prsc_argla,medium,soppressata,NA,NA
2015-001417,24-Jan-15,17:31:05,64.75,4,medium,ital_supr,medium,napolitana,small,ital_cpcllo,large,mexicana,NA,NA
2015-001418,24-Jan-15,17:50:34,12.25,1,small,sicilian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001419,24-Jan-15,18:07:48,40.75,2,large,veggie_veg,large,napolitana,NA,NA,NA,NA,NA,NA
2015-001420,24-Jan-15,18:10:44,56.4,3,large,calabrese,small,brie_carre,small,spin_pesto,NA,NA,NA,NA
2015-001421,24-Jan-15,18:17:01,20.75,1,large,spicy_ital,NA,NA,NA,NA,NA,NA,NA,NA
2015-001422,24-Jan-15,18:26:42,41,2,large,thai_ckn,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001423,24-Jan-15,18:32:23,40.5,3,small,big_meat,small,prsc_argla,medium,classic_dlx,NA,NA,NA,NA
2015-001424,24-Jan-15,18:43:24,36.75,2,large,peppr_salami,medium,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001425,24-Jan-15,18:50:51,57.75,3,medium,cali_ckn,large,mediterraneo,large,thai_ckn,NA,NA,NA,NA
2015-001426,24-Jan-15,19:06:06,20.75,1,large,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001427,24-Jan-15,19:26:06,55.75,3,large,prsc_argla,medium,ital_supr,large,five_cheese,NA,NA,NA,NA
2015-001428,24-Jan-15,19:33:57,32.75,2,large,ckn_pesto,small,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001429,24-Jan-15,19:36:22,73,4,large,five_cheese,medium,peppr_salami,large,pep_msh_pep,large,classic_dlx,NA,NA
2015-001430,24-Jan-15,19:39:56,63.25,3,large,ital_veggie,medium,cali_ckn,x-large,the_greek,NA,NA,NA,NA
2015-001431,24-Jan-15,19:40:03,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001432,24-Jan-15,19:41:52,54.25,3,medium,cali_ckn,large,ital_supr,medium,ital_veggie,NA,NA,NA,NA
2015-001433,24-Jan-15,19:43:23,24.5,2,small,prsc_argla,small,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001434,24-Jan-15,19:43:40,43.9,2,small,brie_carre,large,mexicana,NA,NA,NA,NA,NA,NA
2015-001435,24-Jan-15,19:44:56,61.5,4,large,ital_supr,small,sicilian,medium,prsc_argla,small,the_greek,NA,NA
2015-001436,24-Jan-15,19:46:06,40.5,3,small,spin_pesto,medium,green_garden,small,the_greek,NA,NA,NA,NA
2015-001437,24-Jan-15,19:47:50,12.75,1,small,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001438,24-Jan-15,19:54:07,32.5,2,medium,green_garden,medium,ital_supr,NA,NA,NA,NA,NA,NA
2015-001439,24-Jan-15,19:56:32,32.75,2,large,peppr_salami,small,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001440,24-Jan-15,19:56:33,20.5,1,large,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001441,24-Jan-15,20:13:00,33.25,2,small,ital_supr,large,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001442,24-Jan-15,20:21:20,56.75,4,small,veggie_veg,small,spinach_fet,medium,spinach_fet,medium,ckn_alfredo,NA,NA
2015-001443,24-Jan-15,20:23:34,25.75,2,small,pepperoni,medium,classic_dlx,NA,NA,NA,NA,NA,NA
2015-001444,24-Jan-15,20:29:10,20.5,1,large,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001445,24-Jan-15,20:29:40,65.75,4,small,big_meat,large,thai_ckn,medium,cali_ckn,medium,calabrese,NA,NA
2015-001446,24-Jan-15,20:40:47,41.25,2,large,napolitana,large,ckn_alfredo,NA,NA,NA,NA,NA,NA
2015-001447,24-Jan-15,20:41:28,27.25,2,medium,four_cheese,small,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001448,24-Jan-15,20:59:29,16.5,1,medium,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001449,24-Jan-15,21:12:27,33.25,2,large,southw_ckn,small,spicy_ital,NA,NA,NA,NA,NA,NA
2015-001450,24-Jan-15,21:23:08,71.25,4,large,five_cheese,large,pepperoni,medium,bbq_ckn,large,bbq_ckn,NA,NA
2015-001451,24-Jan-15,21:23:59,61.45,4,large,four_cheese,large,five_cheese,small,hawaiian,medium,pep_msh_pep,NA,NA
2015-001452,24-Jan-15,22:32:11,24.5,2,small,prsc_argla,small,mediterraneo,NA,NA,NA,NA,NA,NA
2015-001453,25-Jan-15,12:24:36,62.25,4,small,soppressata,large,southw_ckn,medium,calabrese,small,thai_ckn,NA,NA
2015-001454,25-Jan-15,12:27:51,26.5,2,medium,the_greek,small,hawaiian,NA,NA,NA,NA,NA,NA
2015-001455,25-Jan-15,13:30:03,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001456,25-Jan-15,13:35:14,20.75,1,large,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001457,25-Jan-15,13:35:53,179.9,11,small,spicy_ital,large,thai_ckn,large,southw_ckn,small,spicy_ital,small,brie_carre
2015-001458,25-Jan-15,13:46:05,61.25,4,medium,napolitana,medium,cali_ckn,small,prsc_argla,medium,ital_cpcllo,NA,NA
2015-001459,25-Jan-15,14:01:11,28,2,small,mexicana,medium,mediterraneo,NA,NA,NA,NA,NA,NA
2015-001460,25-Jan-15,14:17:13,16.5,1,medium,spinach_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001461,25-Jan-15,14:21:02,90.95,5,small,classic_dlx,large,spinach_fet,large,napolitana,large,four_cheese,large,mediterraneo
2015-001462,25-Jan-15,14:32:07,12,1,small,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001463,25-Jan-15,14:32:44,12,1,small,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001464,25-Jan-15,14:43:49,20.75,1,large,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001465,25-Jan-15,14:45:05,31.25,2,small,hawaiian,large,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001466,25-Jan-15,14:48:05,22.5,2,small,pepperoni,small,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001467,25-Jan-15,14:50:29,20.75,1,large,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001468,25-Jan-15,15:05:16,37.5,2,medium,bbq_ckn,large,peppr_salami,NA,NA,NA,NA,NA,NA
2015-001469,25-Jan-15,15:23:21,28.75,2,medium,prsc_argla,small,calabrese,NA,NA,NA,NA,NA,NA
2015-001470,25-Jan-15,15:29:05,33,2,large,bbq_ckn,small,sicilian,NA,NA,NA,NA,NA,NA
2015-001471,25-Jan-15,16:07:00,66.95,4,small,big_meat,large,four_cheese,medium,cali_ckn,large,calabrese,NA,NA
2015-001472,25-Jan-15,16:32:36,36.25,2,large,veggie_veg,medium,mexicana,NA,NA,NA,NA,NA,NA
2015-001473,25-Jan-15,16:36:54,29,2,medium,prsc_argla,small,prsc_argla,NA,NA,NA,NA,NA,NA
2015-001474,25-Jan-15,16:52:12,24.5,2,small,soppressata,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001475,25-Jan-15,16:59:21,57.5,4,medium,spin_pesto,small,pepperoni,medium,prsc_argla,medium,four_cheese,NA,NA
2015-001476,25-Jan-15,17:05:06,16.75,1,medium,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001477,25-Jan-15,17:08:54,12,1,small,spinach_fet,NA,NA,NA,NA,NA,NA,NA,NA
2015-001478,25-Jan-15,17:26:23,60.75,4,small,ckn_pesto,large,pepperoni,small,the_greek,large,prsc_argla,NA,NA
2015-001479,25-Jan-15,17:30:14,43.9,2,large,sicilian,small,brie_carre,NA,NA,NA,NA,NA,NA
2015-001480,25-Jan-15,17:48:20,33.95,2,large,four_cheese,medium,napolitana,NA,NA,NA,NA,NA,NA
2015-001481,25-Jan-15,18:12:26,41.5,2,large,ckn_alfredo,large,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001482,25-Jan-15,18:32:16,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001483,25-Jan-15,18:39:10,44.75,3,small,big_meat,medium,mexicana,medium,ckn_alfredo,NA,NA,NA,NA
2015-001484,25-Jan-15,18:57:43,41.5,3,small,big_meat,medium,cali_ckn,small,thai_ckn,NA,NA,NA,NA
2015-001485,25-Jan-15,19:05:15,39.65,2,small,brie_carre,medium,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001486,25-Jan-15,19:09:03,16.75,1,medium,ital_veggie,NA,NA,NA,NA,NA,NA,NA,NA
2015-001487,25-Jan-15,19:41:47,12.5,1,small,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001488,25-Jan-15,19:49:28,31.25,2,small,pep_msh_pep,large,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001489,25-Jan-15,20:01:54,9.75,1,small,pepperoni,NA,NA,NA,NA,NA,NA,NA,NA
2015-001490,25-Jan-15,20:07:13,63,4,medium,four_cheese,small,the_greek,medium,veggie_veg,large,mediterraneo,NA,NA
2015-001491,25-Jan-15,20:19:40,12,1,small,big_meat,NA,NA,NA,NA,NA,NA,NA,NA
2015-001492,25-Jan-15,20:46:56,63,4,small,pepperoni,large,bbq_ckn,medium,napolitana,large,hawaiian,NA,NA
2015-001493,25-Jan-15,21:00:40,14.75,1,medium,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001494,25-Jan-15,21:01:50,57,3,medium,sicilian,large,veggie_veg,large,napolitana,NA,NA,NA,NA
2015-001495,25-Jan-15,21:17:32,37,3,small,spin_pesto,small,spicy_ital,small,mexicana,NA,NA,NA,NA
2015-001496,25-Jan-15,21:32:38,20.5,1,large,napolitana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001497,26-Jan-15,11:15:57,48.75,3,large,calabrese,small,big_meat,medium,ital_supr,NA,NA,NA,NA
2015-001498,26-Jan-15,11:25:10,20.75,1,large,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001499,26-Jan-15,11:33:33,16.5,1,large,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001500,26-Jan-15,11:52:57,77.5,4,large,sicilian,medium,classic_dlx,large,napolitana,large,spicy_ital,NA,NA
2015-001501,26-Jan-15,12:03:55,64.75,4,medium,cali_ckn,medium,pepperoni,large,spicy_ital,medium,four_cheese,NA,NA
2015-001502,26-Jan-15,12:04:48,43.45,2,large,four_cheese,x-large,the_greek,NA,NA,NA,NA,NA,NA
2015-001503,26-Jan-15,12:10:49,20.75,1,large,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001504,26-Jan-15,12:44:38,171.75,10,large,pepperoni,large,cali_ckn,small,cali_ckn,medium,pepperoni,large,mediterraneo
2015-001505,26-Jan-15,12:47:34,80.9,4,medium,veggie_veg,large,classic_dlx,small,brie_carre,large,cali_ckn,NA,NA
2015-001506,26-Jan-15,12:56:04,12,1,small,the_greek,NA,NA,NA,NA,NA,NA,NA,NA
2015-001507,26-Jan-15,13:02:45,12.5,1,small,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001508,26-Jan-15,13:03:59,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001509,26-Jan-15,13:08:25,60.75,5,small,cali_ckn,small,sicilian,small,ital_veggie,small,pep_msh_pep,small,green_garden
2015-001510,26-Jan-15,13:15:18,17.95,1,large,four_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001511,26-Jan-15,13:24:17,18.5,1,large,five_cheese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001512,26-Jan-15,13:27:32,16.5,1,medium,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001513,26-Jan-15,13:46:01,22.25,2,small,pepperoni,medium,pepperoni,NA,NA,NA,NA,NA,NA
2015-001514,26-Jan-15,13:51:21,28.25,2,medium,sicilian,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001515,26-Jan-15,13:52:36,16,1,medium,mexicana,NA,NA,NA,NA,NA,NA,NA,NA
2015-001516,26-Jan-15,13:54:36,30,2,large,sicilian,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001517,26-Jan-15,13:56:01,20.75,1,large,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001518,26-Jan-15,14:00:13,20.75,1,large,ital_supr,NA,NA,NA,NA,NA,NA,NA,NA
2015-001519,26-Jan-15,14:21:10,16,1,medium,the_greek,NA,NA,NA,NA,NA,NA,NA,NA
2015-001520,26-Jan-15,14:25:20,37.5,2,medium,ckn_alfredo,large,cali_ckn,NA,NA,NA,NA,NA,NA
2015-001521,26-Jan-15,14:32:57,36.75,2,large,hawaiian,large,sicilian,NA,NA,NA,NA,NA,NA
2015-001522,26-Jan-15,14:35:32,52.5,4,small,classic_dlx,medium,classic_dlx,small,big_meat,small,ital_supr,NA,NA
2015-001523,26-Jan-15,14:38:13,20.75,1,large,prsc_argla,NA,NA,NA,NA,NA,NA,NA,NA
2015-001524,26-Jan-15,14:47:17,16,1,medium,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001525,26-Jan-15,14:47:46,20.75,1,large,peppr_salami,NA,NA,NA,NA,NA,NA,NA,NA
2015-001526,26-Jan-15,14:55:06,20.75,1,large,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001527,26-Jan-15,15:14:30,32.25,2,medium,green_garden,medium,calabrese,NA,NA,NA,NA,NA,NA
2015-001528,26-Jan-15,15:24:38,35.95,1,xx-large,the_greek,NA,NA,NA,NA,NA,NA,NA,NA
2015-001529,26-Jan-15,15:35:32,32.75,2,large,peppr_salami,small,the_greek,NA,NA,NA,NA,NA,NA
2015-001530,26-Jan-15,15:49:09,29.95,2,large,four_cheese,small,mediterraneo,NA,NA,NA,NA,NA,NA
2015-001531,26-Jan-15,15:58:50,10.5,1,small,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001532,26-Jan-15,16:04:46,21.75,2,small,big_meat,small,pepperoni,NA,NA,NA,NA,NA,NA
2015-001533,26-Jan-15,16:08:02,35.25,2,large,bbq_ckn,medium,pep_msh_pep,NA,NA,NA,NA,NA,NA
2015-001534,26-Jan-15,16:21:23,53.25,3,small,mediterraneo,large,spin_pesto,large,the_greek,NA,NA,NA,NA
2015-001535,26-Jan-15,16:38:21,71.7,4,large,four_cheese,medium,ital_veggie,large,spinach_fet,medium,bbq_ckn,NA,NA
2015-001536,26-Jan-15,16:52:11,38.25,3,small,pepperoni,medium,calabrese,small,sicilian,NA,NA,NA,NA
2015-001537,26-Jan-15,17:04:54,20.75,1,large,ckn_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001538,26-Jan-15,17:06:36,45.25,3,small,spinach_fet,large,ckn_alfredo,small,spin_pesto,NA,NA,NA,NA
2015-001539,26-Jan-15,18:03:43,55.75,3,large,thai_ckn,medium,ital_supr,large,five_cheese,NA,NA,NA,NA
2015-001540,26-Jan-15,18:08:56,33.5,2,small,soppressata,large,ital_veggie,NA,NA,NA,NA,NA,NA
2015-001541,26-Jan-15,18:10:06,16.75,1,medium,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001542,26-Jan-15,18:37:22,62,4,small,spinach_supr,medium,thai_ckn,large,calabrese,small,spin_pesto,NA,NA
2015-001543,26-Jan-15,19:21:11,39.25,2,large,five_cheese,large,thai_ckn,NA,NA,NA,NA,NA,NA
2015-001544,26-Jan-15,19:32:50,28.5,2,medium,spicy_ital,small,napolitana,NA,NA,NA,NA,NA,NA
2015-001545,26-Jan-15,19:33:23,16.5,1,large,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001546,26-Jan-15,19:42:41,16.75,1,medium,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001547,26-Jan-15,20:58:38,36.5,2,large,ital_cpcllo,medium,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001548,26-Jan-15,20:59:51,32.75,2,medium,ital_cpcllo,medium,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001549,26-Jan-15,21:12:55,20.75,1,large,southw_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001550,26-Jan-15,21:23:19,24.5,2,small,peppr_salami,small,big_meat,NA,NA,NA,NA,NA,NA
2015-001551,26-Jan-15,21:37:51,12.5,1,small,spin_pesto,NA,NA,NA,NA,NA,NA,NA,NA
2015-001552,27-Jan-15,11:23:30,16,1,medium,ital_cpcllo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001553,27-Jan-15,11:47:40,16.25,1,medium,calabrese,NA,NA,NA,NA,NA,NA,NA,NA
2015-001554,27-Jan-15,11:57:19,62.5,3,large,ital_veggie,large,peppr_salami,large,prsc_argla,NA,NA,NA,NA
2015-001555,27-Jan-15,12:07:54,20.25,1,large,veggie_veg,NA,NA,NA,NA,NA,NA,NA,NA
2015-001556,27-Jan-15,12:19:15,37,2,large,mexicana,medium,southw_ckn,NA,NA,NA,NA,NA,NA
2015-001557,27-Jan-15,12:21:21,16.5,1,large,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001558,27-Jan-15,12:27:55,41.25,2,large,ital_veggie,large,veggie_veg,NA,NA,NA,NA,NA,NA
2015-001559,27-Jan-15,12:34:12,13.25,1,medium,hawaiian,NA,NA,NA,NA,NA,NA,NA,NA
2015-001560,27-Jan-15,12:56:17,41.25,2,large,ital_supr,large,napolitana,NA,NA,NA,NA,NA,NA
2015-001561,27-Jan-15,12:56:35,20.75,1,large,ckn_alfredo,NA,NA,NA,NA,NA,NA,NA,NA
2015-001562,27-Jan-15,13:00:08,16,1,medium,classic_dlx,NA,NA,NA,NA,NA,NA,NA,NA
2015-001563,27-Jan-15,13:04:38,32.5,2,large,classic_dlx,small,ital_cpcllo,NA,NA,NA,NA,NA,NA
2015-001564,27-Jan-15,13:05:50,70.5,4,large,five_cheese,large,mexicana,large,pepperoni,large,hawaiian,NA,NA
2015-001565,27-Jan-15,13:21:20,61.5,4,small,ital_cpcllo,large,bbq_ckn,medium,ital_cpcllo,small,cali_ckn,NA,NA
2015-001566,27-Jan-15,13:23:02,40.5,2,large,spinach_fet,large,spinach_fet,NA,NA,NA,NA,NA,NA
2015-001567,27-Jan-15,13:31:08,51.5,3,large,mexicana,small,hawaiian,large,prsc_argla,NA,NA,NA,NA
2015-001568,27-Jan-15,13:38:46,61.75,4,medium,classic_dlx,small,cali_ckn,large,spinach_fet,small,ital_veggie,NA,NA
2015-001569,27-Jan-15,13:38:50,232.15,14,small,brie_carre,small,spinach_supr,small,soppressata,large,napolitana,small,southw_ckn
2015-001570,27-Jan-15,13:49:25,16.75,1,medium,cali_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001571,27-Jan-15,14:32:25,16.75,1,medium,bbq_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001572,27-Jan-15,14:33:38,49.5,3,large,thai_ckn,medium,sicilian,small,spinach_supr,NA,NA,NA,NA
2015-001573,27-Jan-15,14:39:50,16.75,1,medium,thai_ckn,NA,NA,NA,NA,NA,NA,NA,NA
2015-001574,27-Jan-15,15:32:22,53.5,3,large,peppr_salami,small,spinach_fet,large,bbq_ckn,NA,NA,NA,NA
2015-001575,27-Jan-15,15:37:13,11,1,small,pep_msh_pep,NA,NA,NA,NA,NA,NA,NA,NA
